Index	true_label	text	shap	pred_label
468	1	The idea behind the conspiracy is that these miracle vaccines — and they are medical miracles — can cause autism, when there is no data to back that up.	[('The', '0'), ('that', '0'), ('they', '0'), ('cause', '0'), ('data', '0')]	0
469	0	The Trump administration and Republicans in Congress have stepped up their efforts to hold China accountable for intellectual property theft, unfair trade practices, and aggression towards U.S. allies in East Asia, as it seeks to replace the U.S. as the world’s superpower by 2049.	[('The', '0'), ('Congress', '0'), ('to', '0'), ('property', '0'), ('aggression', '0'), ('Asia,', '0'), ('the', '0'), ('by', '0')]	0
470	1	This group is small but vocal, and represents a predictable if threatening merging of forces.	[('of', 0.014825734076056576), ('threatening', 0.0008476307189542609), ('forces.', -0.010302827256258657)]	0
471	0	Since 2016, climate scientists have been revising their estimates of the pace and severity of climate change, and the problem today looks more severe than their worst-case scenarios from three years ago.	[('Since', '0'), ('revising', '0'), ('and', '0'), ('the', '0'), ('than', '0'), ('years', '0')]	0
472	0	The community leaders at Wilmington’s Bethel AME Church urged Biden to pick a black vice presidential running mate, and said the protests were a reflection of frustration about the lack of attention and resources for African-American communities.	[('The', '0'), ('AME', '0'), ('a', '0'), ('and', '0'), ('reflection', '0'), ('of', '0'), ('communities.', '0')]	0
473	0	Rep. Alexandria Ocasio-Cortez (D-NY) on Tuesday blasted President Donald Trump’s border wall as a “monument to hate” and a “monument to himself.”	[('Rep.', '0'), ('blasted', '0'), ('as', '0'), ('a', '0')]	0
474	0	The organization named Leung as its new president and chief executive officer on Tuesday as it fights to retain its status as the national governing body for the sport after the Larry Nassar sexual abuse scandal.	[('The', '0'), ('new', '0'), ('on', '0'), ('retain', '0'), ('governing', '0'), ('the', '0')]	0
475	1	Trump likes to tell this story with vivid and completely made-up details about swaddling a baby in blankets before murdering it. The Senate held hearings in which anti-choice activist Jill Stanek — a crazed, racist liar who also claims Chinese people think aborted fetuses are a “delicacy” — claimed, almost certainly falsely, that she once witnessed a baby being killed this way. 	[('Trump', '0'), ('with', '0'), ('about', '0'), ('before', '0'), ('hearings', '0'), ('Stanek', '0'), ('who', '0'), ('aborted', '0'), ('claimed,', '0'), ('once', '0'), ('this', '0')]	0
476	1	Americans Need To Stop Hurrying Young People Into Student Debt Slavery. Above all, we must give high schoolers personalized post-secondary educational recommendations before they get caught in the quagmire of student debt.	[('Americans', '0'), ('People', '0'), ('all,', '0'), ('personalized', '0'), ('get', '0'), ('student', '0')]	0
477	1	The DACA amnesty-for-wall funding plan is despised by Trump’s most loyal supporters who have warned the administration against caving to the big business lobby and billionaire donor class, both of which have pushed for an amnesty for illegal aliens for the last two years.	[('The', '0'), ('despised', '0'), ('who', '0'), ('caving', '0'), ('and', '0'), ('which', '0'), ('for', '0'), ('two', '0')]	0
478	1	Spanish football was marred by a player being racially abused during a league game on Saturday, along with street clashes between rival fans outside stadiums before two matches.	[('Spanish', '0'), ('player', '0'), ('league', '0'), ('street', '0'), ('stadiums', '0')]	0
479	1	When it comes to the Green New Deal blueprint to address the climate crisis, Republicans generally like to pretend it calls for the elimination of hamburgers.	[('When', '0'), ('New', '0'), ('climate', '0'), ('pretend', '0'), ('of', '0')]	0
480	1	The whole anti-vaxx (as it became known) thing was nuts, a way for fading celebrities to pretend to be the vanguard of a Great Cause that Saved The Children from a sinister government conspiracy.	[('nuts,', 0.021132440542798937), ('(as', 0.009887774459302074), ('sinister', 0.001373203448355005), ('vanguard', 0.0004490731745579968), ('to', -0.0002272473091800764), ('Great', -0.01561136478949129)]	0
481	1	It was not stingy family leave policies that had this baby killed, it was the child’s mother, encouraged and enabled by a culture and legal regime that regard babies as a capstone consumer commodity to be ordered up when convenient, and violently disposed of when inconvenient.	[('It', '0'), ('policies', '0'), ('it', '0'), ('and', '0'), ('legal', '0'), ('a', '0'), ('ordered', '0'), ('disposed', '0')]	0
482	1	President Donald Trump has characterized those clashing with law enforcement after George Floyd’s death under the knee of a Minneapolis police officer as organized, radical-left thugs engaging in domestic terrorism, an assertion repeated by Attorney General William Barr.	[('President', '0'), ('clashing', '0'), ('Floyd’s', '0'), ('a', '0'), ('radical-left', '0'), ('an', '0'), ('William', '0')]	0
483	1	But opponents argued that asking minors to negotiate the legal system when they are already scared and ashamed could drive them to illegal abortions.	[('But', '0'), ('to', '0'), ('they', '0'), ('could', '0')]	0
484	1	The words and notions of all these documents (Green New Deal, Venezuelan Constitution, UN Covenant “International Covenant on Economic, Social and Cultural Rights”, Stalin-written Soviet Constitution) may sound good to some, but in the end, they are just empty words at best, a siren call for the naïve, beckoning them to a socialist utopia, and at worst, lip service meant to distract from totalitarian brutality.	[('The', '0'), ('these', '0'), ('Constitution,', '0'), ('Economic,', '0'), ('Soviet', '0'), ('some,', '0'), ('are', '0'), ('a', '0'), ('beckoning', '0'), ('and', '0'), ('to', '0')]	0
485	1	I get that the media really want to do some bullcrap horse-race point-scoring partisan sniping right now. But these are actually important questions. And “gotcha” reporting may get you butt-slapped by your fellow reporters at the bar, but it’s actually really dangerous.	[('I', '0'), ('want', '0'), ('point-scoring', '0'), ('these', '0'), ('“gotcha”', '0'), ('by', '0'), ('bar,', '0')]	0
486	1	Despite a pandemic, one-sided presidential nomination contests, and nationwide protests about police violence and racial equality, the primaries were important — and instructive. 	[('Despite', '0'), ('contests,', '0'), ('violence', '0'), ('were', '0')]	0
487	1	The Georgia Democrats took wire hangers and bottles of bleach to the House floor in protest as symbols of the self-induced abortions that many desperate women dangerously attempt when the aid of a doctor isn’t available or allowed.	[('The', '0'), ('and', '0'), ('House', '0'), ('of', '0'), ('desperate', '0'), ('aid', '0'), ('or', '0')]	0
488	0	After days of mounting pressure, the top soccer clubs in Britain said Friday they would ask their players to take a 30 percent pay cut as the sport grapples with the damaging fallout from the coronavirus crisis.	[('After', '0'), ('top', '0'), ('Friday', '0'), ('to', '0'), ('cut', '0'), ('the', '0'), ('crisis.', '0')]	0
489	0	The Trump administration has repeatedly said there is an ongoing “crisis” at the southern border and sought to deter migrants, many of whom were Central American families, from making the journey.	[('The', '0'), ('there', '0'), ('the', '0'), ('deter', '0'), ('Central', '0'), ('journey.', '0')]	0
490	1	The government of the secretive central Asian nation Turkmenistan published photos of what it claimed to be thousands of cyclists celebrating World Health Day on Tuesday with a crowded ride through the nation’s capital, Ashgabat – one of several sporting events seemingly held with no concern for the Chinese coronavirus.	[('what', 0.03777967427818171), ('one', 0.00914866691580947), ('government', 0.003800927285719936), ('nation’s', 0.002083545312711973), ('Turkmenistan', 0.0), ('Asian', -0.0007186791383220059), ('of', -0.002159474425547685), ('coronavirus.', -0.0036469941903763347), ('thousands', -0.017355200187409516)]	0
491	0	Pence was the source of inspiration to pro-life activists for a second time Friday as he had addressed the March for Life rally earlier in the day when he made a surprise visit to speak to thousands of pro-life marchers participating in the annual event.	[('Pence', '0'), ('to', '0'), ('time', '0'), ('the', '0'), ('in', '0'), ('a', '0'), ('thousands', '0'), ('the', '0')]	0
492	0	More than 1 in 4 black households report they sometimes miss or are late on their debt payments, compared with approximately 1 in 7 white households. 	[('More', '0'), ('households', '0'), ('are', '0'), ('compared', '0'), ('white', '0')]	0
493	1	Transgender MMA fighter Fallon Fox twice broke a female opponent’s skull to win matches and now he is being praised by some in the LGBT community.	[('Transgender', '0'), ('broke', '0'), ('win', '0'), ('being', '0'), ('LGBT', '0')]	0
494	1	The Bezos Earth Fund may help shepherd along some new technologies, but billionaire philanthropy will not alter the regulatory structure that created the problem in the first place.	[('The', '0'), ('shepherd', '0'), ('billionaire', '0'), ('regulatory', '0'), ('in', '0')]	0
495	0	It's all very well to tell city residents not to line their trash cans with plastic bags, but washing out a kitchen receptacle every couple of days after use because it doesn't have a plastic liner will takes its toll on water supplies.	"[(""It's"", '0'), ('city', '0'), ('trash', '0'), ('washing', '0'), ('couple', '0'), ('it', '0'), ('will', '0'), ('supplies.', '0')]"	0
496	1	Much of this health hazard lies at the feet of folks like RFK Jr., so the idea that Trump was doing the anti-vax slow-jam with this quack a week before Inauguration Day understandably put Twitterverse over the edge	[('Much', '0'), ('at', '0'), ('RFK', '0'), ('Trump', '0'), ('with', '0'), ('Inauguration', '0'), ('the', '0')]	0
497	1	That meant anyone walking into a branch with a certain level of assets instantly became a target for multiple offers. Customers with lower incomes were less of a priority, increasingly treated as little more than a source of fee harvesting.	[('That', '0'), ('branch', '0'), ('assets', '0'), ('multiple', '0'), ('were', '0'), ('treated', '0'), ('source', '0')]	0
498	1	Corinthian College Inc. is the bankrupted and criminal organization that Marco Rubio was defending just this past year, probably because he got a boatload of money from them in campaign organizations. Over the past 10 years it has come to light—through numerous lawsuits and state and federal investigations—that untold billions of dollars has been swindled out of student and taxpayers’ pockets by this private educational company.	[('Corinthian', '0'), ('and', '0'), ('was', '0'), ('probably', '0'), ('of', '0'), ('organizations.', '0'), ('it', '0'), ('lawsuits', '0'), ('untold', '0'), ('swindled', '0'), ('pockets', '0')]	0
499	1	Home Secretary Priti Patel said that in response to the surge of illegal migrants, the government will look into how to speed up the deportation process, possibly to be modelled on Australia’s uncompromising system which saw a steep decline in illegal migration under the Commonwealth’s “stop the boats” policy.	[('Home', '0'), ('in', '0'), ('illegal', '0'), ('into', '0'), ('deportation', '0'), ('on', '0'), ('a', '0'), ('under', '0'), ('policy.', '0')]	0
500	0	Due to the pandemic, polio and measles vaccination campaigns have been heavily impacted, with the former having been halted in 27 countries.	[('vaccination', 0.010371792533222126), ('polio', 0.0026339201190039396), ('impacted,', 0.001107329412371325), ('the', -0.007463018226158422)]	0
501	1	President Donald Trump in an interview on Tuesday mocked former Vice President Joe Biden for continuing to wear a mask. The president pointed to a speech that Biden gave on Tuesday about race relations, where the former vice president removed his mask.	[('President', '0'), ('on', '0'), ('Joe', '0'), ('a', '0'), ('a', '0'), ('Tuesday', '0'), ('former', '0')]	0
502	0	Meanwhile, lawmakers in several states ― including Louisiana ― are actively attempting to block abortions at six weeks of pregnancy, making the added wait time that comes with an admitting privileges law even more damaging to reproductive rights.	[('Meanwhile,', '0'), ('including', '0'), ('to', '0'), ('of', '0'), ('time', '0'), ('privileges', '0'), ('reproductive', '0')]	0
503	0	Democratic lawmakers and environmental groups say the changes will exempt polluters from public scrutiny of their projects.	[('Democratic', '0'), ('the', '0'), ('public', '0')]	0
504	1	When the men’s basketball Final Four tips off Saturday in Minneapolis, the NCAA’s biggest and most lucrative event will proceed as it normally does: the athletes on the floor for Virginia and Auburn, Michigan State and Texas Tech, will play games that generate hundreds of millions of dollars in total revenue for their schools, the NCAA and broadcast companies, the coaches and athletic directors, TV executives and NCAA suits will share in the riches but athletes themselves still won’t receive their fair share ― and thanks to a recent federal court decision, that won’t change in the immediate future. 	[('When', '0'), ('tips', '0'), ('NCAA’s', '0'), ('will', '0'), ('the', '0'), ('Virginia', '0'), ('Texas', '0'), ('generate', '0'), ('in', '0'), ('the', '0'), ('coaches', '0'), ('and', '0'), ('the', '0'), ('won’t', '0'), ('and', '0'), ('court', '0'), ('the', '0')]	0
505	0	But Omar used Ivanka’s pro-family posts as a way to make a political point about her father’s policies regarding the families separation at U.S.-Mexico border.	[('But', '0'), ('as', '0'), ('political', '0'), ('regarding', '0'), ('border.', '0')]	0
506	0	For years, people opposed to vaccines have flooded Hotez’s social media accounts, calling him a shill for the pharmaceutical industry, though he’s never been paid by a drugmaker. 	[('For', '0'), ('have', '0'), ('calling', '0'), ('pharmaceutical', '0'), ('paid', '0')]	0
507	1	Climate Wunderkind Greta Thunberg has garnered gushing praise from celebrities during her environmental crusade.	[('Climate', '0'), ('gushing', '0'), ('environmental', '0')]	0
508	0	Girls and women do not have the same access to sports — and the profits and privileges and opportunities that come with them — as boys and men.	[('Girls', '0'), ('the', '0'), ('and', '0'), ('opportunities', '0'), ('as', '0')]	0
509	1	And his demagoguery around the Central American immigrant caravans and asylum-seekers continually obscure the fact that asking for asylum is an entirely legal form of immigration — even though Trump and his defenders now like to call it a “loophole.”	[('And', '0'), ('American', '0'), ('obscure', '0'), ('asylum', '0'), ('of', '0'), ('and', '0'), ('call', '0')]	0
510	0	Russia President Vladimir Putin joked Wednesday that he is going to interfere in the 2020 presidential elections.	[('Wednesday', 0.010403855593326237), ('Russia', 0.002824246937872276), ('presidential', -0.002962465795968502)]	0
511	1	Sen. Bernie Sanders’ (I-VT) immigration plan, which opens the border to all foreign nationals, was drafted by a handful of illegal alien staffers.	[('Sen.', '0'), ('which', '0'), ('foreign', '0'), ('handful', '0')]	0
512	0	"Warren laid out that she was going to pay for the plan to cancel student debt, which would cost $1.25 trillion over the next decade, by an “Ultra-Millionaire Tax,"" which is a 2% annual levy that she wants to impose of 75,000 American families with $50 million or more in wealth."	[('Warren', '0'), ('going', '0'), ('to', '0'), ('cost', '0'), ('decade,', '0'), ('is', '0'), ('she', '0'), ('American', '0'), ('more', '0')]	0
513	1	Oprah Schools Instagram Hater With Receipts After Student Loan Diss	[('Oprah', '0'), ('After', '0')]	0
514	1	First Joe Biden said he still supported the Hyde Amendment, which prohibits taxpayer funding of most abortions, , then changed his position one day later, after tremendous political pressure from farther-left Democrats.	[('First', '0'), ('supported', '0'), ('taxpayer', '0'), ('then', '0'), ('later,', '0'), ('farther-left', '0')]	0
515	0	Andres Iniesta, the former Barcelona captain and World Cup-winning Spanish soccer star, apologized Tuesday after being criticized for posting a picture of him posing with two people clad in blackface during a popular Christian celebration.	[('Andres', '0'), ('and', '0'), ('apologized', '0'), ('posting', '0'), ('with', '0'), ('during', '0')]	0
516	1	Drowned out by the algorithm: Vaccination advocates struggle to be heard online	[('Drowned', '0'), ('advocates', '0')]	0
517	1	President Donald Trump sparked ire on Tuesday after he spread yet another conspiracy theory, this time about wind farms.	[('President', '0'), ('Tuesday', '0'), ('conspiracy', '0'), ('farms.', '0')]	0
518	0	Samoan authorities have blamed low coverage rates in part to fears sparked by the deaths of two babies last year after vaccinations that put a temporary halt on immunisation efforts.	[('Samoan', '0'), ('rates', '0'), ('by', '0'), ('last', '0'), ('a', '0')]	0
519	1	The number of abortions performed in 2017-2018 was 11,373 more than the abortions performed the year before that, a trend that shows that while Planned Parenthood officials once said abortion should be “safe, legal, and rare,” today they omit the word “rare” in their mantra as they perform more abortions each year.	[('The', '0'), ('2017-2018', '0'), ('abortions', '0'), ('a', '0'), ('Planned', '0'), ('should', '0'), ('today', '0'), ('in', '0'), ('more', '0')]	0
520	0	The Republican-led Legislature and GOP Gov. Bill Lee have dismissed the idea of offering absentee ballots to all voters, with lawmakers voting against Democratic expansion proposals more than once this week as they meet during pandemic times.	[('this', 0.012965344967987465), ('and', 0.0077345745085037835), ('pandemic', 0.0026995319218476054), ('Gov.', 0.00046566889167014237), ('once', -0.0005661812842976766), ('voting', -0.009096427602379959), ('week', -0.026114008942624757)]	0
521	1	Yet the drumbeat for censorship goes on as the politicians whose ideas find favor with the mainstream media want to make sure theirs are the only ideas you ever get to hear. Today it will be about money, but only because money is the means to spread ideas.	[('Yet', '0'), ('on', '0'), ('find', '0'), ('want', '0'), ('the', '0'), ('to', '0'), ('about', '0'), ('is', '0')]	0
522	1	Women’s rights advocates were relieved late Monday when Senate Democrats blocked an extreme anti-choice bill from advancing to a floor debate—but were soon outraged by President Donald Trump’s lies about abortion care, as well as the corporate media for enabling his blatantly false characterization of the bill to stand.	[('Women’s', '0'), ('Monday', '0'), ('extreme', '0'), ('a', '0'), ('by', '0'), ('abortion', '0'), ('corporate', '0'), ('false', '0'), ('stand.', '0')]	0
523	1	Merril Hoge, one of the most outspoken critics against the alarm surrounding CTE studies, also underscored that, from his lens, demonizing sports like football does more harm to American children than good.	[('Merril', '0'), ('outspoken', '0'), ('CTE', '0'), ('his', '0'), ('does', '0'), ('than', '0')]	0
524	1	The fact that the abortion rate among American blacks is far higher than the rate for whites is routinely chronicled and mourned.	[('The', '0'), ('among', '0'), ('than', '0'), ('routinely', '0')]	0
525	1	After tremendous pressure on the Department of Homeland Security, Miller is advancing his agenda of not just blocking migrants from entering the country illegally, but making life in the U.S. so unbearable for legal immigrants that they leave the country.	[('After', '0'), ('of', '0'), ('his', '0'), ('migrants', '0'), ('but', '0'), ('so', '0'), ('they', '0')]	0
526	0	But the decline in carbon emissions caused by coronavirus-related lockdowns could easily be wiped out by efforts to quickly ramp up economies, including governments around the world that may be more willing to relax regulations to jump-start companies.	[('But', '0'), ('caused', '0'), ('be', '0'), ('quickly', '0'), ('around', '0'), ('more', '0'), ('jump-start', '0')]	0
527	1	The idea of exposing your child to something that could potentially harm her, and in a catastrophic way, is terrifying.	[('The', '0'), ('to', '0'), ('her,', '0'), ('is', '0')]	0
528	0	Take the case of non-Hodgkin’s lymphoma survivor Chris Gonzalez; after being laid off by Goldman Sachs, the federal government gave him some relief by suspending his federal student loan payments. New Jersey, on the other hand, sued him and proceeded to snap up a state tax refund he was counting on.	[('Take', '0'), ('survivor', '0'), ('off', '0'), ('government', '0'), ('suspending', '0'), ('New', '0'), ('sued', '0'), ('up', '0'), ('was', '0')]	0
529	1	The flurry of hirings brought the NFL under fire Tuesday from those who think the league’s “Rooney Rule” – an NFL policy that requires teams to interview minority candidates for head coaching and senior football operations jobs – doesn't do what it's intended to do.	[('The', '0'), ('NFL', '0'), ('who', '0'), ('–', '0'), ('teams', '0'), ('head', '0'), ('jobs', '0'), ('intended', '0')]	0
530	1	Many of the U.S. Border Patrol agents on the front lines of the U.S. effort to secure the southern border with Mexico bristle at what they see as public misconceptions and media mischaracterization of their work.	[('media', 0.020829693456973733), ('of', 0.0042872347567006865), ('bristle', 0.0028908058857573106), ('border', 0.0012240210301844045), ('the', -0.0016836289473222855), ('lines', -0.008639940539897167)]	0
531	1	Never before have the freewheeling inclinations of some Electoral College members flipped an election, so the impact of the high court's decision may be just mathematical.	[('Never', '0'), ('of', '0'), ('an', '0'), ('the', '0'), ('just', '0')]	0
532	1	On one hand, naive teenagers who signed off their financial futures to leftist, anti-American institutions would catch a break. The college cartel screwed you; now here’s a government waiver to make you forever grateful to the Democrats. 	[('On', '0'), ('signed', '0'), ('leftist,', '0'), ('break.', '0'), ('now', '0'), ('make', '0'), ('Democrats.', '0')]	0
533	0	State-backed hackers from China have targeted staffers working on the U.S. presidential campaign of Democrat Joe Biden, a senior Google security official said on Thursday. The same official said Iranian hackers had recently targeted email accounts belonging to Republican President Donald Trump’s campaign staff.	[('State-backed', '0'), ('staffers', '0'), ('campaign', '0'), ('senior', '0'), ('Thursday.', '0'), ('hackers', '0'), ('belonging', '0'), ('campaign', '0')]	0
534	1	The sharp reductions documented in carbon emissions and air pollution caused by coronavirus-related lockdowns have offered a sort of preview of the kind of improvements that can be made when drastic action is taken.	[('The', '0'), ('emissions', '0'), ('coronavirus-related', '0'), ('of', '0'), ('improvements', '0'), ('drastic', '0')]	0
535	1	Father Horan was one of the many voices from the Catholic Left who joined the mainstream media lynching of students from Covington Catholic High School this weekend, rashly judging them as racists without bothering to ascertain what actually happened, simply because some of the boys were wearing MAGA hats.	[('Father', '0'), ('many', '0'), ('who', '0'), ('of', '0'), ('School', '0'), ('as', '0'), ('what', '0'), ('of', '0'), ('hats.', '0')]	0
536	0	Even so, the results offer fresh evidence that concerns about women’s emotional health after an abortion shouldn’t factor into policies about legal access to these procedures, said Julia Steinberg, a researcher at the University of Maryland, College Park, who wasn’t involved in the study.	[('Even', '0'), ('evidence', '0'), ('health', '0'), ('into', '0'), ('these', '0'), ('researcher', '0'), ('College', '0'), ('the', '0')]	0
537	1	Coronavirus vaccine and quarantine protesters in America form an unholy COVID-19 alliance.	[('Coronavirus', '0'), ('America', '0')]	0
538	1	Minhaj, who used to appear on “The Daily Show” before getting his own Netflix series, “Patriot Act,” last year, aired an episode in February in which he broke down the often confusing but debilitating problem of crushing student loan debt in the United States.	[('Minhaj,', '0'), ('“The', '0'), ('own', '0'), ('year,', '0'), ('in', '0'), ('often', '0'), ('crushing', '0'), ('United', '0')]	0
539	1	Trump attacking wind power is nothing new.	[('Trump', '0'), ('new.', '0')]	0
540	1	Research shows combining vaccine misinformation with alternative medicine, homeopathy and diet content this way is one of the most pervasive and persuasive techniques used by anti-vaccination advocates to forward their agenda.	[('shows', 0.02237505399641897), ('to', 0.005889990469122106), ('persuasive', 0.0010471172457586996), ('and', -3.572366194393939e-05), ('most', -0.009067005706215419), ('one', -0.022111735634467344)]	0
541	0	Remittances from the three Central Americans countries are being spiked by the growing inflow of asylum-seeking migrants into blue-collar jobs throughout the U.S. economy, via the border’s catch-and-release laws.	[('Remittances', '0'), ('countries', '0'), ('growing', '0'), ('blue-collar', '0'), ('via', '0')]	0
542	1	There are no more major cases against the NCAA proceeding currently, but Wilken has slowly eroded some of the NCAA’s favorite arguments and restrictions.	[('There', '0'), ('against', '0'), ('Wilken', '0'), ('the', '0')]	0
543	0	Britain will ban the sale of new petrol, diesel and hybrid cars from 2035, five years earlier than planned, in an attempt to reduce air pollution that could herald the end of over a century of reliance on the internal combustion engine.	[('Britain', '0'), ('new', '0'), ('from', '0'), ('planned,', '0'), ('air', '0'), ('end', '0'), ('reliance', '0')]	0
544	1	In the case of student debt cancellation, they also force people to make painful choices: Does a young couple put off getting married to get their student debt reduced? Do they wait another year before taking good jobs, so that they qualify? Must a struggling young person stay away from his parents’ home and couch-surf for a year to obtain the benefit?	[('In', '0'), ('cancellation,', '0'), ('make', '0'), ('couple', '0'), ('get', '0'), ('they', '0'), ('good', '0'), ('Must', '0'), ('away', '0'), ('couch-surf', '0'), ('the', '0')]	0
545	1	With two justices appointed in recent years by President Donald Trump, the Supreme Court has appeared primed and ready to deliver a huge victory for conservatives looking to roll back abortion rights in the United States.	[('With', '0'), ('years', '0'), ('Supreme', '0'), ('ready', '0'), ('for', '0'), ('abortion', '0')]	0
546	1	Of course, social distancing will be inconceivable for football players and the results all too predictable in a world in which Covid-19 is likely to hang around for a long, long time. 	[('Of', '0'), ('inconceivable', '0'), ('results', '0'), ('world', '0'), ('to', '0'), ('long', '0')]	0
547	1	Many are mocking the president’s astonishing lack of understanding about even the most basic concepts of vaccines and how drug tests on them are performed.	[('Many', '0'), ('lack', '0'), ('most', '0'), ('how', '0'), ('performed.', '0')]	0
548	1	The Democratic Party’s electorate is less enthusiastic about the 2020 election than their Republican counterparts, according to a HuffPost/YouGov survey, a split in attitudes that existed before the coronavirus pandemic caused voters of all ideological and partisan stripes to become less gung-ho about casting ballots in November.	[('The', '0'), ('enthusiastic', '0'), ('their', '0'), ('HuffPost/YouGov', '0'), ('that', '0'), ('caused', '0'), ('partisan', '0'), ('about', '0')]	0
549	0	For the first time in its nearly century-and-a-half history, Wimbledon was canceled for a reason other than war, scrapped in 2020 on Wednesday because of the coronavirus pandemic.	[('For', '0'), ('nearly', '0'), ('for', '0'), ('scrapped', '0'), ('of', '0')]	0
550	0	Sen. Elizabeth Warren, the Democratic presidential contender, called for eliminating the Electoral College in a Monday town hall in Mississippi.	[('College', 0.01897441806641575), ('Electoral', 0.002535695921545309), ('presidential', -0.00013117041688469387), ('Monday', -0.0015359259606622345)]	0
551	1	Sen. Elizabeth Warren's radical immigration plans involves decriminalizing illegal immigration, increasing legal immigration, and ending all detention of illegal aliens, minus those deemed to be “a flight or safety risk.”	[('Sen.', '0'), ('involves', '0'), ('immigration,', '0'), ('illegal', '0'), ('be', '0')]	0
552	1	Though Trump has not been as outspoken on vaccines as president as he was in the past, he has repeatedly falsely suggested that vaccines cause autism. 	[('Though', '0'), ('outspoken', '0'), ('he', '0'), ('has', '0'), ('cause', '0')]	0
553	1	In a part of the country where the rules about who can access abortion care vary dramatically from state to state, the COVID-19 pandemic has sewn another layer of confusion.	[('In', '0'), ('where', '0'), ('access', '0'), ('state', '0'), ('has', '0')]	0
554	1	"Climate change, which is the subject of fierce debate, may lead to a ""substantial increase"" in the number of extreme rainstorms, according to a startling new study by NASA."	[('Climate', '0'), ('of', '0'), ('a', '0'), ('of', '0'), ('startling', '0')]	0
555	1	Donald Trump appeared to make some important news via Twitter last night, announcing a dramatic new plan to use Immigration and Customs Enforcement (ICE) agents to remove “millions” of people from American soil.	[('Donald', '0'), ('important', '0'), ('announcing', '0'), ('use', '0'), ('agents', '0'), ('from', '0')]	0
556	0	Monday's incident at the Suchiate River, which separates Mexico and Guatemala, underscores the challenges facing Mexican authorities tasked with containing the large group of migrants at the behest of the Trump administration.	"[(""Monday's"", '0'), ('which', '0'), ('the', '0'), ('with', '0'), ('migrants', '0'), ('Trump', '0')]"	0
557	1	This is all great news. It now looks like we have a safe, highly effective vaccine that has the potential to significantly reduce many forms of cancer. So why is it also becoming a key target of many anti-vaxxers?	[('This', '0'), ('now', '0'), ('safe,', '0'), ('the', '0'), ('forms', '0'), ('it', '0'), ('of', '0')]	0
558	1	While falling short of calling half the nation “deplorable” as former Secretary of State Hillary Clinton did in 2016, the comments echo a deep disdain for a large population of the country increasingly perpetuated by left-wing elites in the wake of the George Floyd protests characterizing the U.S. as irredeemably racist.	[('While', '0'), ('the', '0'), ('of', '0'), ('2016,', '0'), ('disdain', '0'), ('the', '0'), ('elites', '0'), ('George', '0'), ('as', '0')]	0
559	1	Climate change is threatening global coffee yields as changing temperatures and rainfall patterns affect plant growth.	[('Climate', '0'), ('yields', '0'), ('patterns', '0')]	0
560	1	Though the indictment of a woman for her own pregnancy loss is unusual in Alabama, it is not unusual for prosecutors to charge people with murder even if they never killed anyone. 	[('of', 0.0166272532074422), ('people', 0.005274343370902136), ('for', 0.0007569032057267277), ('for', -0.0012962551174316218), ('anyone.', -0.004083799097924889), ('murder', -0.014578247661057893)]	0
561	1	This is how Warren has pushed the boundaries of progressive policy since coming to Washington. Instead of relying on the traditional D.C. think tank world, she made her office into her very own think tank.	[('This', '0'), ('the', '0'), ('coming', '0'), ('on', '0'), ('world,', '0'), ('her', '0')]	0
562	0	The Obama-era memoranda directed the FSA to shift its focus from collecting student debt to assisting student borrowers in debt management, even to the extent of allowing them to default on their loans. 	[('The', '0'), ('to', '0'), ('student', '0'), ('in', '0'), ('extent', '0'), ('on', '0')]	0
563	1	Harris is also pushing legislation that would dramatically expand the legal and financial incentives for hundreds of thousands of Indian low-wage college graduates to take U.S.-based jobs from U.S. college graduates.	[('Harris', '0'), ('would', '0'), ('financial', '0'), ('of', '0'), ('take', '0'), ('graduates.', '0')]	0
564	1	The looting and riots and fires in blue cities across the country today reaffirm that it is not “justice” but “war” that today’s radicals have in mind. From a moment that brought all Americans together in their sense of right and wrong, politicians and groups bent on destabilizing the nation chose division…and got their way.	[('The', '0'), ('in', '0'), ('today', '0'), ('“justice”', '0'), ('have', '0'), ('that', '0'), ('their', '0'), ('politicians', '0'), ('the', '0'), ('way.', '0')]	0
565	1	Instead, they want to force women and their doctors to subject dying newborns to further horrific medical intervention, to needles and lights and loud voices and scalpels and machines that will only prolong the inevitable, only prolong their pain.	[('Instead,', '0'), ('and', '0'), ('newborns', '0'), ('to', '0'), ('voices', '0'), ('will', '0'), ('prolong', '0')]	0
566	1	Former Vice President Al Gore turned up the rhetorical heat during a conference in Atlanta on Thursday, where he warned that climate change could bring about the end of civilization.	[('Former', '0'), ('up', '0'), ('conference', '0'), ('he', '0'), ('bring', '0')]	0
567	1	Things look less promising in the U.S. Last week, the Environmental Protection Agency confirmed that the Trump administration had relaxed enforcement of regulations to help polluting industries deal with the pandemic.	[('Things', '0'), ('U.S.', '0'), ('Agency', '0'), ('had', '0'), ('help', '0'), ('pandemic.', '0')]	0
568	1	Of course, the famously corrupted higher education sports market is a happy NFL partner and crime may pay after all, as it often does in the Trump league.	[('Of', '0'), ('education', '0'), ('NFL', '0'), ('after', '0'), ('in', '0')]	0
